player,degree,pagerank,degree_centrality,eigenvector_centrality,clustering_coeff,community,matches_played,avg_kills,win_rate
frix,20,5.1758121721765034e-05,0.002274795268425842,1.047924957641376e-06,0.009383683860251447,3,7,11.571428571428571,0.14285714285714285
frizznatsz,113,0.0002529852345899631,0.012852593266606005,5.259889099301985e-05,0.0077573319311748405,16,83,15.072289156626505,0.4819277108433735
frizzy,31,3.968813121542689e-05,0.0035259326660600546,0.0013718990784974243,0.007566052805608932,1,8,10.125,0.125
fro,9,2.9489636755324536e-05,0.0010236578707916288,6.417275637577183e-07,0.0045388895025304035,12,1,13.0,0.0
fro5t,9,3.253499235895197e-05,0.0010236578707916288,8.419060377275101e-06,0.009669227000538967,3,2,5.0,0.0
frod,9,2.4174317568026288e-05,0.0010236578707916288,0.0006903073159571395,0.016349446018111186,1,3,8.666666666666666,0.3333333333333333
frokiz,30,5.4495517576677954e-05,0.0034121929026387624,1.5030875851363182e-05,0.005417424369914633,3,10,14.8,0.3
front,10,4.304794884013084e-05,0.001137397634212921,1.2936228323354105e-08,0.006702039444044531,4,2,10.5,0.0
frontside,78,0.00018431868135304177,0.008871701546860783,3.6562121369660856e-05,0.006554725480091471,3,48,13.166666666666666,0.4583333333333333
frootcuhp,9,2.7506874810008847e-05,0.0010236578707916288,5.418800046701671e-07,0.004248877917574486,7,1,9.0,0.0
frooty,9,4.7564732700286735e-05,0.0010236578707916288,2.745294443926588e-07,0.006979204247438188,15,2,22.0,0.0
froozy,9,2.664989167585362e-05,0.0010236578707916288,7.238462330482366e-07,0.0047575287733073665,3,1,12.0,0.0
fross,79,0.00021972760778749535,0.008985441310282075,9.571789367005837e-05,0.00718819724562868,9,49,16.06122448979592,0.46938775510204084
frost,10,6.061533117344981e-05,0.001137397634212921,1.58861653037919e-05,0.00537275039141573,7,2,14.0,0.0
frostbyte,9,3.198494498888161e-05,0.0010236578707916288,0.00015447316970670325,0.013903208709835583,1,3,13.0,0.3333333333333333
frostfire,9,2.6148071325685952e-05,0.0010236578707916288,0.00021263759806202558,0.006292217650759542,1,1,5.0,0.0
frostli,11,2.622278411906493e-05,0.001251137397634213,5.175201018330482e-06,0.012487617670096538,16,3,12.666666666666666,0.3333333333333333
frostmind,181,0.00038844025140681457,0.02058689717925387,0.0003387358772707503,0.006901869832748225,16,157,13.898089171974522,0.5859872611464968
frosttkingg,10,4.0494246016340365e-05,0.001137397634212921,5.596378300286765e-05,0.0057916921866892805,1,2,5.0,0.0
frosty,420,0.0007228130112533541,0.04777070063694268,0.07239356473121428,0.004377526154973735,1,255,13.980392156862745,0.5803921568627451
frostyz,178,0.00028881613428854215,0.020245677888989993,0.0001781229007119118,0.004832182548054939,16,105,15.666666666666666,0.4857142857142857
froxekzz,14,3.7796678785229774e-05,0.0015923566878980893,2.384282241344568e-05,0.012441282242786976,9,5,9.6,0.2
froz,58,0.00012147378569479036,0.006596906278434941,7.618883742058708e-05,0.015117116811183178,10,44,14.931818181818182,0.36363636363636365
frozenn,14,3.660826896075959e-05,0.0015923566878980893,1.0567846139943131e-05,0.013241735789092197,8,4,6.5,0.0
frutta,14,3.495804291128389e-05,0.0015923566878980893,0.0009020073393159491,0.011234004528597725,1,5,16.6,0.6
frz,130,0.00027606451653601537,0.014786169244767972,0.0007836542524431157,0.006934367357196779,9,94,15.638297872340425,0.574468085106383
ft3crisyuuki,9,3.190555888267584e-05,0.0010236578707916288,2.840288829747497e-07,0.007933686827323785,11,2,9.0,0.0
fudgeyb,10,2.8449773772891712e-05,0.001137397634212921,0.00039359306162132384,0.009845573136688688,1,2,7.5,0.0
fujiyama,20,4.854631190566022e-05,0.002274795268425842,6.350268697973714e-06,0.00897081910392657,4,6,14.166666666666666,0.3333333333333333
fukuken,9,2.4066393717708402e-05,0.0010236578707916288,1.012091596606947e-06,0.010765001862873387,4,2,11.5,1.0
fuller,14,2.549979977800357e-05,0.0015923566878980893,9.530763091219933e-06,0.015200295650249539,0,4,13.25,0.5
fullmoon,25,0.0001369643421229431,0.0028434940855323024,1.4349734430138097e-07,0.006765743820530067,13,10,13.8,0.3
fulvous,63,0.000159751478211618,0.007165605095541401,0.0003140786840527054,0.01321183646117245,12,47,13.872340425531915,0.425531914893617
fung3,171,0.0004241834784527718,0.01944949954504095,0.00014181378149225843,0.00354605936620201,0,102,13.529411764705882,0.5392156862745098
funnyz,39,5.509880919856614e-05,0.004435850773430392,0.0014760292631079844,0.004942507908267686,1,11,11.545454545454545,0.0
funy,9,2.5856926168554035e-05,0.0010236578707916288,1.4926792208747783e-06,0.009127193842198296,9,2,11.5,0.0
furbsa,278,0.000441049440254233,0.0316196542311192,0.036466226581478925,0.004475281292337239,1,152,16.88157894736842,0.5789473684210527
furious5k,9,2.9342896719983273e-05,0.0010236578707916288,4.782527093214124e-06,0.0068438297377501085,16,1,3.0,0.0
furiouzmeow,54,0.00010963319236679056,0.006141947224749773,1.2968354109486517e-05,0.007736001968406783,0,24,12.916666666666666,0.5416666666666666
furislayer,18,3.8795118244123034e-05,0.0020473157415832575,1.678157394262121e-06,0.0069235890412353025,3,6,11.833333333333334,0.3333333333333333
furq,23,5.316781017316311e-05,0.002616014558689718,2.343074455272308e-06,0.00539456106711304,9,6,13.833333333333334,0.3333333333333333
fury,9,4.784430089349579e-05,0.0010236578707916288,1.7423659829893187e-08,0.003213602254877197,9,1,2.0,0.0
furyah,14,2.6721847342288065e-05,0.0015923566878980893,9.632586379017338e-07,0.004405451686951876,3,2,9.0,0.0
furyan,77,0.00014979345635626713,0.00875796178343949,1.5016497825944435e-05,0.004730717018526669,3,28,14.857142857142858,0.2857142857142857
fushion,9,3.253442953097517e-05,0.0010236578707916288,1.2693532233913982e-06,0.00914438451338051,10,2,6.5,0.0
fusion,9,2.2893910975226063e-05,0.0010236578707916288,0.00012107355448555007,0.003809552936313579,1,1,6.0,0.0
futon,9,4.0652164099095284e-05,0.0010236578707916288,1.7436966248947372e-07,0.00783038041520197,4,2,10.0,0.0
fuzari,92,0.00020968613690904524,0.010464058234758872,0.0015077496749135975,0.009323565418970451,9,66,13.818181818181818,0.5
fuzzie,9,3.888637254823753e-05,0.0010236578707916288,5.789877623655057e-07,0.010324600853018959,16,3,12.666666666666666,0.3333333333333333
fuzzyy,9,2.8294693076299203e-05,0.0010236578707916288,0.00018017761917678006,0.010410987427494715,1,2,6.5,0.0
fvon,9,2.806575838987441e-05,0.0010236578707916288,1.3019709419299858e-06,0.003952577594166371,8,1,15.0,1.0
fweak,9,2.9572827268566978e-05,0.0010236578707916288,6.21868850750601e-06,0.0091529362181804,3,2,15.0,0.0
fweshest,153,0.0005585964432259891,0.01740218380345769,0.002049794923507491,0.010165079491788184,12,191,15.293193717277488,0.4973821989528796
fwlo,9,3.971423370722878e-05,0.0010236578707916288,6.241266598906091e-07,0.00399974936474563,7,1,16.0,1.0
fxy0,90,0.00016670987901513373,0.010236578707916288,9.604126521338914e-05,0.005915852650130117,3,43,15.813953488372093,0.4186046511627907
fyco,22,6.252481059746865e-05,0.002502274795268426,1.6970341183426641e-06,0.008015109587156623,14,8,15.0,0.25
fype,9,2.728258615926865e-05,0.0010236578707916288,0.000177451228122377,0.009522394639947206,1,2,10.0,0.0
fzkk,128,0.0003275717490170346,0.014558689717925387,0.00030758911021916185,0.00539929464895334,9,80,14.15,0.6
fzlvnd,14,3.817614729968922e-05,0.0015923566878980893,6.484846560522323e-07,0.00981979445019455,16,4,8.25,0.0
fznnn,135,0.00039008382349469306,0.015354868061874432,0.0002564654678333613,0.006294783859410765,9,102,13.529411764705882,0.6470588235294118
fzzzzz,45,8.408368154996977e-05,0.005118289353958144,2.53676477062501e-05,0.0046092448763828345,0,16,11.375,0.125
g0g1,9,1.9298149750787204e-05,0.0010236578707916288,0.00036258314659416355,0.007423928669906648,1,1,13.0,0.0
g0ga,10,3.852495774060534e-05,0.001137397634212921,1.4012889425683872e-06,0.010530332916495801,9,3,17.0,0.3333333333333333
gaabxx,109,0.000276957252404378,0.012397634212920838,0.00026630851830571924,0.008514587826339822,9,86,14.383720930232558,0.5465116279069767
gaabzera,9,3.114888018057881e-05,0.0010236578707916288,1.3414754969722634e-06,0.007773395427695822,9,2,13.5,0.0
gabbydiz,21,3.9489273271551276e-05,0.0023885350318471337,8.850682946049536e-06,0.0058888899963718344,16,5,17.0,0.0
gabe,24,5.503086054188399e-05,0.00272975432211101,2.241002774332538e-06,0.004036634697785565,0,5,9.2,0.4
gabee,37,8.797256956687819e-05,0.004208371246587807,1.984021192471832e-05,0.015218574452232457,13,21,13.380952380952381,0.23809523809523808
gabeler,15,2.8681540129588657e-05,0.0017060964513193812,0.00046660260032154274,0.006291194257312453,1,3,14.333333333333334,0.0
gabersenn,29,3.549331496237547e-05,0.0032984531392174707,0.0008305015012228402,0.0044765163034330025,1,5,12.4,0.0
gabi,41,9.13878862497246e-05,0.004663330300272976,9.807432497395114e-06,0.006266810677085593,13,14,13.5,0.2857142857142857
gabitãª,43,0.00012238651946277996,0.0048908098271155595,2.357758002837206e-05,0.013497707782925566,13,27,15.074074074074074,0.4074074074074074
gabr1,14,3.042889966261854e-05,0.0015923566878980893,3.0717916595487565e-06,0.005430968040531296,3,2,13.0,0.0
gabriel,42,0.00011885092425813933,0.004777070063694267,6.148544876011015e-06,0.0049744232592462195,9,19,14.210526315789474,0.47368421052631576
gabrielon,15,4.221882762537715e-05,0.0017060964513193812,1.853120903419428e-05,0.011082388105135775,9,5,10.4,0.2
gabson,42,0.00010035464871453452,0.004777070063694267,5.810046984460042e-06,0.005804655201552607,3,17,15.588235294117647,0.4117647058823529
gabsterunie,16,4.6275147867781835e-05,0.0018198362147406734,1.8707925886089886e-05,0.0061586169157236996,7,4,7.5,0.0
gabz,23,4.530957185229636e-05,0.002616014558689718,2.310569318856943e-05,0.00535872680699459,9,6,17.333333333333332,0.3333333333333333
gadafi,25,0.00011165166241244509,0.0028434940855323024,1.1241987791687421e-05,0.0070733398050140455,8,10,12.9,0.5
gadoerzz,78,0.00011063091319184326,0.008871701546860783,1.764663963334922e-05,0.004759038743669489,16,29,16.724137931034484,0.5172413793103449
gagaaaa,36,6.653524435075759e-05,0.004094631483166515,2.219110323493797e-05,0.006413087480615722,0,14,13.285714285714286,0.5
gaijin,88,0.0001560723542971093,0.010009099181073703,4.51888181171505e-05,0.008126833795694227,10,47,12.404255319148936,0.2765957446808511
gak,20,4.96374458639887e-05,0.002274795268425842,3.940858769871952e-06,0.007756868443383726,9,6,11.666666666666666,0.3333333333333333
galavant,9,2.113754109799558e-05,0.0010236578707916288,0.0001933980061524668,0.006150448882251754,1,1,6.0,0.0
galaxy,14,2.8234244770453622e-05,0.0015923566878980893,5.508651519198161e-06,0.01251768415154905,0,4,10.0,0.0
galeanz,31,5.194115019767713e-05,0.0035259326660600546,4.885703444900088e-07,0.003186515945526858,3,5,11.6,0.0
gallo,9,4.369339667800086e-05,0.0010236578707916288,1.9525914042270526e-06,0.01001489709390658,9,3,9.666666666666666,0.3333333333333333
gamestore,9,3.3544821898809105e-05,0.0010236578707916288,8.914726941636063e-05,0.01050106951075898,7,2,8.5,0.0
gamka,9,3.3864529165643364e-05,0.0010236578707916288,1.8499566387289018e-06,0.009395098426441484,4,2,11.0,0.0
gamonj,9,2.4583756675299948e-05,0.0010236578707916288,3.890088288397262e-06,0.010997559361718716,12,2,3.0,0.0
gana,14,4.021012393639612e-05,0.0015923566878980893,1.3995441218647619e-05,0.010654052478731772,4,5,13.6,0.6
gandul,14,3.817614729968922e-05,0.0015923566878980893,6.484846560522323e-07,0.009819794450194552,16,4,11.5,0.0
ganggang,9,2.4179142588687256e-05,0.0010236578707916288,2.240911862605115e-06,0.010053261919022553,12,2,20.5,1.0
gangpin,80,0.00021926727321596609,0.009099181073703368,1.365340637817732e-05,0.006753079058437793,4,47,14.297872340425531,0.40425531914893614
ganhoi,20,4.854631190566022e-05,0.002274795268425842,6.350268697973714e-06,0.00897081910392657,4,6,11.666666666666666,0.3333333333333333
ganter,36,0.00010432369708173126,0.004094631483166515,1.2777523735919466e-05,0.011951104523463808,9,20,17.8,0.45
gantiz,9,2.6909833691307642e-05,0.0010236578707916288,6.568321976649102e-06,0.010918017111051202,3,2,6.5,0.0
garnets,71,0.00010782004255057958,0.008075523202911739,0.00046925641851351186,0.0077616520401919365,16,38,15.68421052631579,0.4473684210526316
garouuu,30,5.275215763363522e-05,0.0034121929026387624,6.9595582794565815e-06,0.005877569844434688,16,9,15.0,0.6666666666666666
garythesnail,9,1.994420227642314e-05,0.0010236578707916288,0.00037539990978467734,0.008393329168244661,1,1,15.0,0.0
garzen,14,3.809469429971854e-05,0.0015923566878980893,9.533905050815925e-06,0.012883861592979044,3,5,13.6,0.2
gato,9,2.3830927368279964e-05,0.0010236578707916288,0.0003582993678160511,0.0075227230122246825,1,1,6.0,0.0
gator,9,2.470573427714594e-05,0.0010236578707916288,0.0003302750224104136,0.01124248783857809,1,2,11.0,0.0
gatorada,24,5.577830800079949e-05,0.00272975432211101,1.5232782935831066e-06,0.007520321925271129,4,8,12.25,0.5
gatsh,189,0.0003677118448320465,0.021496815286624206,0.00027149234027105663,0.0058132417644897625,3,123,14.926829268292684,0.5040650406504065
gaurang,26,5.076114568579274e-05,0.002957233848953594,6.030801217788954e-05,0.0034018310832265807,8,5,12.0,0.2
gb0x,43,9.17604720737528e-05,0.0048908098271155595,7.531594688875302e-06,0.005116146914849183,4,14,11.785714285714286,0.0
gbs,9,3.1892316722643675e-05,0.0010236578707916288,3.101540874181665e-07,0.008087254463080425,10,2,16.0,0.0
gbz,9,4.784430089349579e-05,0.0010236578707916288,1.7423659829893187e-08,0.003213602254877197,9,1,23.0,1.0
gcxxi,86,9.044495825265957e-05,0.009781619654231119,0.003623465162423892,0.0036826903878878488,1,21,12.761904761904763,0.14285714285714285
geeky,14,3.677632709634476e-05,0.0015923566878980893,6.896389678224581e-07,0.010397217294330005,11,4,14.25,0.0
geese,9,3.3544821898809105e-05,0.0010236578707916288,8.914726941636063e-05,0.01050106951075898,7,2,7.5,0.0
geeza,395,0.0006912260813855083,0.04492720655141037,0.06537766169662916,0.004934019571028729,1,256,15.44140625,0.5859375
gelo,27,0.00010281457392081577,0.0030709736123748863,0.00012094233838760791,0.0018955651193033605,22,4,15.25,0.5
geminitj,9,2.0497350555516578e-05,0.0010236578707916288,4.852856593631922e-07,0.006049248637259522,16,1,8.0,0.0
gen9,9,2.6302916631159315e-05,0.0010236578707916288,3.939859556604713e-06,0.01152435376593488,16,2,11.0,0.0
genegene,9,2.983667244683664e-05,0.0010236578707916288,3.5982744206578365e-07,0.004831036358055387,0,1,13.0,0.0
generalsteak,14,5.5793887941289e-05,0.0015923566878980893,3.956560330721441e-06,0.007639912551629193,9,5,11.4,0.4
genetic,43,5.46835367891726e-05,0.0048908098271155595,6.335104170483621e-06,0.002939974226270568,3,9,11.333333333333334,0.2222222222222222
genghsta,396,0.0006739918361219978,0.045040946314831666,0.07059706269882823,0.004675126846918245,1,251,14.701195219123505,0.6613545816733067
geni,36,7.050595659191744e-05,0.004094631483166515,6.628899900810695e-06,0.004433474850483143,3,12,14.916666666666666,0.5
genius,9,2.8054036491895212e-05,0.0010236578707916288,0.0005208821614463661,0.011554237534164647,1,2,13.5,0.0
geniuss,19,4.006983311272362e-05,0.0021610555050045497,9.07767954938792e-06,0.011618711632514891,16,7,16.428571428571427,0.14285714285714285
genom,9,2.983667244683664e-05,0.0010236578707916288,3.5982744206578365e-07,0.004831036358055386,0,1,5.0,0.0
gensh1,14,4.456805729337909e-05,0.0015923566878980893,1.0052533237269193e-05,0.013971978454972698,8,6,13.0,0.3333333333333333
genshinimpactpro,9,3.301687143667778e-05,0.0010236578707916288,1.2318682190545202e-06,0.009114453766265856,3,2,9.0,0.0
gentle,14,3.532254347234945e-05,0.0015923566878980893,1.9600069104881643e-05,0.008923587533683578,7,4,7.0,0.0
gentlebites,21,5.086162225600247e-05,0.0023885350318471337,1.055644704463949e-06,0.005933969570757957,11,5,10.8,0.4
genuine,31,6.604972954107918e-05,0.0035259326660600546,0.00011811376795905418,0.007184634278823833,7,11,12.0,0.2727272727272727
genz,9,2.6645955699314635e-05,0.0010236578707916288,0.00018994762296738684,0.0065371036451438045,1,1,5.0,0.0
georggyyy,157,0.00036604782592308176,0.017857142857142856,0.00016484557603505632,0.007096768298440299,16,132,19.060606060606062,0.5681818181818182
gera,14,5.5793887941289e-05,0.0015923566878980893,3.956560330721441e-06,0.007639912551629195,9,5,19.2,0.4
gessito,47,0.00013905551378338068,0.005345768880800728,7.75326084747138e-05,0.00837993609853547,9,29,12.275862068965518,0.4827586206896552
getgreedy,28,5.0260114450421535e-05,0.0031847133757961785,0.0019442784779642101,0.009160025622093062,1,13,14.384615384615385,0.38461538461538464
getregd,9,3.066430865076181e-05,0.0010236578707916288,1.0482489485719629e-06,0.009887616640538702,3,2,5.0,0.0
gfreek,9,2.8209894142814216e-05,0.0010236578707916288,0.0003252182340712633,0.010759622592497145,1,2,5.5,0.0
gghuiii,72,0.00016439402420347714,0.00818926296633303,2.5423367378034356e-05,0.006084411660012344,0,37,16.91891891891892,0.6756756756756757
gh0st,37,3.402381475904534e-05,0.004208371246587807,0.001101438697590849,0.0032664361420248257,1,6,14.333333333333334,0.5
ghost,130,0.0003438710068039531,0.014786169244767972,0.0008098994634802811,0.006660651032370303,8,97,14.77319587628866,0.5567010309278351
ghostj,15,2.9254712117591567e-05,0.0017060964513193812,5.213614630894189e-06,0.01117031158280322,16,4,8.25,0.0
ghostkeepe,9,2.7883576790428398e-05,0.0010236578707916288,0.000517632065468179,0.011681905844178024,1,2,4.0,0.0
ghostmeister,14,3.180145895401161e-05,0.0015923566878980893,0.0008637201383670571,0.011838566554089104,1,4,10.75,0.0
ghoztie,9,3.240806916071197e-05,0.0010236578707916288,8.684802241471847e-08,0.007119808459384296,10,2,11.0,0.0
gia,197,0.0005852163299748053,0.02240673339399454,0.00030472824481374115,0.0042590509140075115,11,130,14.776923076923078,0.7153846153846154
giacomin,30,7.393107754142319e-05,0.0034121929026387624,5.0621892573874345e-05,0.015602859882737059,13,17,14.294117647058824,0.17647058823529413
giansanity,107,0.00021156984476783123,0.012170154686078254,0.0017802138823168375,0.006235896205775976,16,72,18.319444444444443,0.5138888888888888
gigi,43,6.64131576955075e-05,0.0048908098271155595,0.0003001950122516418,0.002865789014797981,7,9,10.333333333333334,0.0
giles,14,2.9697108117159482e-05,0.0015923566878980893,0.00015752408034804875,0.006865241941954338,1,3,13.666666666666666,0.0
gilga,20,3.631512841277428e-05,0.002274795268425842,3.4133466856374204e-05,0.004857157789095082,16,3,15.0,0.6666666666666666
gill x2,25,6.892726516067633e-05,0.0028434940855323024,0.00011203768114526503,0.0058794267831781925,7,8,19.5,0.5
gillianh,69,9.479686291404142e-05,0.007848043676069155,6.930398721445374e-05,0.006187579193359333,3,25,12.64,0.4
gin,189,0.00035391246370292334,0.021496815286624206,0.00018077823702189298,0.00501001522706917,16,124,16.129032258064516,0.6048387096774194
ginabina,46,0.00010019868263814923,0.005232029117379436,1.9068222104845157e-05,0.005090248352863037,11,16,14.6875,0.375
ginger,9,2.851326110908345e-05,0.0010236578707916288,2.496168914645168e-08,0.004533527357248423,11,1,8.0,0.0
ginilson,24,7.504612872475888e-05,0.00272975432211101,2.3766144302378315e-06,0.00660583348530571,9,9,17.0,0.5555555555555556
gio,34,5.279280687282146e-05,0.003867151956323931,0.001377585928707434,0.004388692539565893,1,8,9.75,0.125
gioruu,84,0.00024836949254132063,0.009554140127388535,0.00014215964475524523,0.00721504204868563,9,56,13.857142857142858,0.3392857142857143
giu,9,2.363940823559782e-05,0.0010236578707916288,1.7534958585409748e-06,0.005268476124978342,11,1,12.0,0.0
giuden51,31,4.8557004208153434e-05,0.0035259326660600546,5.024014461472075e-06,0.0047570547940277465,3,9,12.333333333333334,0.1111111111111111
giuseppejesus,14,3.069667875399645e-05,0.0015923566878980893,1.7525470123154861e-06,0.013904584036279316,10,5,10.0,0.2
givar,16,4.34686397762957e-05,0.0018198362147406734,3.0562760904523623e-06,0.0072552088118593904,3,5,8.2,0.2
gjalla,18,3.995156643888089e-05,0.0020473157415832575,0.00026705817425882534,0.005017888660741981,1,4,8.5,0.0
gkbaby,20,4.004636280804625e-05,0.002274795268425842,8.175665968306615e-06,0.010122951161054416,16,7,18.857142857142858,0.42857142857142855
glance,200,0.0005650194793103208,0.02274795268425842,0.001054900259024349,0.003428077448485605,11,123,12.707317073170731,0.7479674796747967
glazezz,31,6.19899498376405e-05,0.0035259326660600546,2.667045990779011e-06,0.005213068242589316,3,10,15.2,0.3
glenn,35,7.694725725251234e-05,0.003980891719745223,8.095813031660125e-06,0.004149344300370886,3,12,11.0,0.0
glitch,9,4.4447994524156025e-05,0.0010236578707916288,1.2521441082604561e-05,0.0071856196382245946,12,2,9.5,0.0
glittz,16,6.917749019814663e-05,0.0018198362147406734,4.824226792511406e-05,0.005738432470783339,12,5,18.6,0.4
glizzwald,18,5.4991808970762085e-05,0.0020473157415832575,0.00021053831908542808,0.004484286898000846,15,5,10.2,0.2
gloom,23,4.30461712496775e-05,0.002616014558689718,2.909361463008593e-05,0.007424711745016941,12,7,10.285714285714286,0.2857142857142857
gloomy,42,5.4602820014548306e-05,0.004777070063694267,1.4388487208644778e-05,0.00677350241168518,10,13,11.461538461538462,0.38461538461538464
glorinsz,9,2.2185382090562083e-05,0.0010236578707916288,0.0003451990386385497,0.008262163303537517,1,2,10.5,0.0
glory,9,3.439922456070567e-05,0.0010236578707916288,4.202036763244507e-06,0.0108190328987991,11,2,18.0,0.0
glovee,145,0.0003276743994713732,0.016492265696087353,0.00022562510311106623,0.008306823510018626,10,114,13.017543859649123,0.5526315789473685
glow,14,2.9022957120252365e-05,0.0015923566878980893,2.0544293745317602e-05,0.009992346937761196,4,4,12.75,0.5
gloxo,9,3.474238206803171e-05,0.0010236578707916288,1.1987509740454107e-07,0.007536151460181424,14,2,14.0,0.0
glub,10,6.769083084079243e-05,0.001137397634212921,7.038554125441464e-06,0.0053727503914157305,1,2,20.5,0.0
glxad,91,0.00015060741480523934,0.01035031847133758,0.0004753209972060762,0.006995195390107351,0,49,16.79591836734694,0.30612244897959184
glxyvrtx,9,0.00011372682815876265,0.0010236578707916288,1.909804460721859e-34,0.009523809523809525,5,3,12.333333333333334,0.3333333333333333
glym,62,0.00013623253624248276,0.007051865332120109,3.2612031122773655e-05,0.005712223528283333,9,28,16.571428571428573,0.5
glyph,406,0.0005782316901816442,0.04617834394904459,0.04314624156441555,0.0035617362703032284,1,205,13.409756097560976,0.5170731707317073
gma,67,9.608853035371031e-05,0.00762056414922657,4.227506737003461e-06,0.0033188657464886446,3,19,12.31578947368421,0.2631578947368421
gman,265,0.00036057772466921174,0.030141037306642405,0.02507655202745079,0.00384939698068851,1,116,14.974137931034482,0.5086206896551724
gmd,285,0.000541223865386596,0.03241583257506824,0.04731217700996288,0.006208303790751977,1,196,15.061224489795919,0.6071428571428571
gmh,34,6.501855541330743e-05,0.003867151956323931,6.644491246745052e-06,0.012169533233043206,16,16,17.75,0.4375
gnar,9,3.4059616650659396e-05,0.0010236578707916288,6.056902490191962e-06,0.007493684846157886,1,2,9.5,0.0
gnaru,45,9.071821080146912e-05,0.005118289353958144,2.8365569896206642e-05,0.011097376913508402,16,25,12.2,0.4
goaster,174,0.0004719790459299363,0.019790718835304824,0.0004809281143226346,0.006625160290085439,3,151,16.834437086092716,0.6490066225165563
goat,9,3.238473786382393e-05,0.0010236578707916288,2.0572960510962237e-06,0.009922819395257479,8,2,10.5,0.0
goatz,9,3.2274771152127855e-05,0.0010236578707916288,1.3622503767627314e-05,0.007263305971671659,1,2,6.5,0.0
gob b,179,0.0003755196071994343,0.020359417652411282,0.0002863696752694017,0.004103213465360752,3,107,13.495327102803738,0.7102803738317757
goba,9,2.973094054697618e-05,0.0010236578707916288,0.00011643771861335538,0.0052779927987717905,1,1,16.0,0.0
gobera,50,0.00011418490663265787,0.005686988171064605,2.6857822159893277e-05,0.004338879246425074,9,22,16.727272727272727,0.4090909090909091
god,9,3.06713066989335e-05,0.0010236578707916288,2.578321298659966e-06,0.009614832218364434,4,2,14.0,0.0
godares,9,2.8292216365365927e-05,0.0010236578707916288,0.0002606590438515781,0.006923766866156794,1,1,6.0,0.0
goddead,68,0.00011549213828919788,0.007734303912647862,0.0001747277028680465,0.006975072014490802,4,31,13.548387096774194,0.6129032258064516
godko,34,8.53282742144209e-05,0.003867151956323931,1.7107946660196566e-05,0.007352339791671382,4,17,12.411764705882353,0.5294117647058824
godlajk,9,3.331676580896515e-05,0.0010236578707916288,1.306193035458869e-07,0.007303006861034766,3,2,17.5,0.0
godlike,64,0.00019684055154344212,0.007279344858962694,8.041829181963596e-05,0.010401166998698037,4,48,11.770833333333334,0.4791666666666667
godofpog,9,7.847227176795949e-05,0.0010236578707916288,6.144028004245825e-08,0.0031746031746031746,12,1,11.0,1.0
godsanity,33,4.780808446855421e-05,0.003753412192902639,0.00095075475928909,0.004898954351821589,1,8,10.625,0.125
godspeed,22,3.2063038608825746e-05,0.002502274795268426,0.00017621463811594252,0.00683530673999735,9,4,8.0,0.0
godspeedxd,20,3.852793705398324e-05,0.002274795268425842,3.522360862667904e-06,0.004585153224926914,8,3,10.666666666666666,0.0
godvexy,104,0.0002899797710614018,0.011828935395814377,0.000402605026117328,0.008744417482661675,8,83,12.204819277108435,0.39759036144578314
godzster,9,2.9457352366081083e-05,0.0010236578707916288,0.00032744688731452763,0.01337475129972645,1,3,15.0,0.3333333333333333
goffe,36,5.127869629910618e-05,0.004094631483166515,4.726137289344873e-05,0.006274473619656017,3,11,15.272727272727273,0.36363636363636365
gogu,9,3.626884172009308e-05,0.0010236578707916288,6.062963487342124e-06,0.006992412911202415,7,2,11.0,0.0
gojou,14,5.410891404470935e-05,0.0015923566878980893,5.3245084848740595e-06,0.007804971836989534,10,5,12.6,0.6
goked,9,2.5782457632111583e-05,0.0010236578707916288,1.4195951912587645e-06,0.007658253610916537,3,2,10.0,1.0
gokster1,9,3.156396929550164e-05,0.0010236578707916288,0.00036718353649264397,0.011158635052211882,1,2,6.0,0.0
gold,27,6.555050726030559e-05,0.0030709736123748863,7.626464773543641e-05,0.0038994067841694826,4,7,14.428571428571429,0.7142857142857143
golden boy,9,2.8336549015645464e-05,0.0010236578707916288,0.00016630237605355712,0.006966794960093465,1,1,12.0,0.0
goldenphilly,9,1.9412833843177553e-05,0.0010236578707916288,0.00018545830206407313,0.007576808283275949,1,1,7.0,0.0
goliathz,25,6.65740674549995e-05,0.0028434940855323024,1.7300467431581588e-07,0.0046829228551467286,16,6,12.666666666666666,0.5
gon,56,0.00012827050190244272,0.006369426751592357,8.76153190860554e-06,0.00928231320323866,4,30,13.3,0.4
gonchz,22,6.297006715002403e-05,0.002502274795268426,0.0005984040838467876,0.00645365946122202,1,8,14.25,0.125
gonext,24,3.650695978672379e-05,0.00272975432211101,1.28071372704841e-05,0.006924528084350302,16,7,18.571428571428573,0.7142857142857143
gonnak,39,9.216619076793839e-05,0.004435850773430392,0.00013127848609886895,0.00671617024942691,9,16,12.125,0.1875
gontww,18,4.31845890883846e-05,0.0020473157415832575,6.429527505737788e-06,0.004645543239212937,9,4,8.75,0.0
goob,9,2.584902589661796e-05,0.0010236578707916288,7.873812135772077e-06,0.0033663846652501237,7,1,18.0,1.0
gooliabunny,9,3.439922456070567e-05,0.0010236578707916288,4.202036763244507e-06,0.0108190328987991,11,2,4.5,0.0
goomer,14,3.5163664446565424e-05,0.0015923566878980893,0.0005223810025868413,0.01009344798597543,9,4,6.75,0.0
goonguy,9,3.187443860952093e-05,0.0010236578707916288,0.0002979118160831057,0.010657146964053189,1,2,8.0,0.0
